loanId|loanAmount|balance|createTime|loanUsage|interestRate
271623352525783351|91757236.0|91757236.0|2022-08-24 12:56:04.115|renovations|0.024
4883309370953171716|78642155.0|78642155.0|2022-08-24 18:10:30.693|vacations|0.093
4883590845929881680|16504764.0|16504764.0|2022-08-25 00:08:51.862|other|0.035
271904827502493927|45500755.0|45500755.0|2022-08-25 02:23:34.297|other|0.095
4883590845929882057|74388021.0|74388021.0|2022-08-25 02:59:17.168|debt consolidation|0.075
4883590845929881689|87794713.0|87794713.0|2022-08-25 07:34:59.578|other|0.086
271904827502493841|29265901.0|29265901.0|2022-08-25 17:15:25.717|debt consolidation|0.098
272186302479204844|18405920.0|18405920.0|2022-08-25 21:33:14.357|renovations|0.054
272186302479204392|40928072.0|40928072.0|2022-08-26 00:59:46.993|business ventures|0.035
4883872320906593033|31408657.0|31408657.0|2022-08-26 02:55:50.039|debt consolidation|0.086
4883872320906593227|41518863.0|41518863.0|2022-08-26 08:46:52.523|vacations|0.027
272186302479204755|16706627.0|16706627.0|2022-08-26 10:45:18.362|education|0.014
4883872320906592851|11988301.0|11988301.0|2022-08-26 15:38:49.834|investing|0.073
4883872320906592955|46152487.0|46152487.0|2022-08-26 16:44:28.944|medical expenses|0.003
272467777455915049|2221031.0|2221031.0|2022-08-27 00:22:24.54|medical expenses|0.023
272467777455915375|81291733.0|81291733.0|2022-08-27 04:05:48.358|weddings|0.043
4884153795883303548|76466946.0|76466946.0|2022-08-27 06:15:17.827|other|0.063
4884435270860014076|71486128.0|71486128.0|2022-08-28 04:26:35.591|weddings|0.081
272749252432625789|58045463.0|58045463.0|2022-08-28 04:55:23.795|debt consolidation|0.011
4884435270860014040|88468865.0|88468865.0|2022-08-28 15:34:37.752|other|0.008
272749252432625740|79791875.0|79791875.0|2022-08-28 15:37:16.549|debt consolidation|0.015
4884435270860014612|22101380.0|22101380.0|2022-08-28 16:08:15.672|investing|0.055
4884716745836724276|43478197.0|43478197.0|2022-08-29 06:57:44.193|investing|0.003
4884716745836724365|30643393.0|30643393.0|2022-08-29 11:55:10.906|medical expenses|0.06
4884716745836725126|49903606.0|49903606.0|2022-08-29 13:27:57.245|medical expenses|0.011
4884998220813435398|50417852.0|50417852.0|2022-08-30 06:24:18.937|major purchases|0.056
4884998220813435062|73143763.0|73143763.0|2022-08-30 15:11:24.611|major purchases|0.065
4885279695790145968|51557636.0|51557636.0|2022-08-31 12:00:11.203|education|0.069
4885279695790145538|59918644.0|59918644.0|2022-08-31 12:01:48.911|funerals|0.067
4885279695790146061|58779197.0|58779197.0|2022-08-31 21:03:03.316|other|0.09
4885561170766856584|6183443.0|6183443.0|2022-09-01 06:38:26.995|investing|0.033
4885561170766856732|12480208.0|12480208.0|2022-09-01 09:08:41.085|vacations|0.09
4885842645743567159|91757236.0|91757236.0|2022-09-01 22:39:39.935|renovations|0.024
4885842645743567214|57522744.0|57522744.0|2022-09-02 01:03:24.886|renovations|0.038
4885842645743566867|57692806.0|57692806.0|2022-09-02 09:10:57.971|major purchases|0.03
4885842645743567464|53807646.0|53807646.0|2022-09-02 15:10:38.009|vacations|0.035
4885842645743567559|33525502.0|33525502.0|2022-09-02 16:41:56.62|investing|0.098
274156627316179367|57407578.0|57407578.0|2022-09-02 17:43:32.051|debt consolidation|0.012
274438102292889730|57145114.0|57145114.0|2022-09-03 06:57:58.83|vacations|0.05
274438102292889965|32582711.0|32582711.0|2022-09-03 13:50:25.244|debt consolidation|0.032
274438102292889930|14534339.0|14534339.0|2022-09-03 15:12:20.434|investing|0.01
4886405595696989007|83758862.0|83758862.0|2022-09-04 14:20:39.726|funerals|0.005
4886687070673699558|9329707.0|9329707.0|2022-09-05 01:03:47.322|debt consolidation|0.066
4886687070673699000|78331952.0|78331952.0|2022-09-05 04:13:56.068|renovations|0.093
4886687070673699169|1893503.0|1893503.0|2022-09-05 10:31:00.332|major purchases|0.012
275001052246311244|20833832.0|20833832.0|2022-09-05 18:07:17.712|education|0.078
4886687070673699418|69110449.0|69110449.0|2022-09-05 20:47:31.303|business ventures|0.017
4886968545650410373|3660692.0|3660692.0|2022-09-06 07:15:32.717|investing|0.074
4886968545650409771|14676162.0|14676162.0|2022-09-06 08:02:06.463|medical expenses|0.032
4886968545650409589|54446060.0|54446060.0|2022-09-06 13:39:53.739|medical expenses|0.096
4886968545650410299|18729149.0|18729149.0|2022-09-06 15:29:14.368|renovations|0.051
4886968545650409595|14169998.0|14169998.0|2022-09-06 17:48:35.431|debt consolidation|0.097
4887250020627120247|35951552.0|35951552.0|2022-09-07 12:14:30.083|weddings|0.034
4887250020627121164|72160564.0|72160564.0|2022-09-07 12:51:11.951|medical expenses|0.056
4887250020627120957|2692219.0|2692219.0|2022-09-07 16:10:31.216|renovations|0.02
4887531495603830936|27259159.0|27259159.0|2022-09-07 21:51:52.605|debt consolidation|0.09
4887531495603831519|76451145.0|76451145.0|2022-09-08 02:18:41.079|funerals|0.065
4887531495603831448|93789513.0|93789513.0|2022-09-08 09:30:44.41|investing|0.023
275845477176443348|65685564.0|65685564.0|2022-09-08 10:37:54.458|major purchases|0.078
276126952153153744|42550308.0|42550308.0|2022-09-09 00:11:20.934|business ventures|0.03
276126952153153850|83348255.0|83348255.0|2022-09-09 01:43:19.66|medical expenses|0.002
4887812970580541651|90658684.0|90658684.0|2022-09-09 06:09:11.787|education|0.056
276126952153153539|59918496.0|59918496.0|2022-09-09 06:53:04.996|funerals|0.063
276126952153153641|97733319.0|97733319.0|2022-09-09 15:21:17.161|debt consolidation|0.013
276408427129864681|97699032.0|97699032.0|2022-09-10 02:02:53.198|business ventures|0.022
4888094445557252529|43141014.0|43141014.0|2022-09-10 11:15:39.293|major purchases|0.049
4888094445557252339|59997982.0|59997982.0|2022-09-10 16:24:28.993|other|0.089
4888094445557252419|21880016.0|21880016.0|2022-09-10 19:17:00.027|renovations|0.035
276689902106574947|77429560.0|77429560.0|2022-09-11 13:58:59.049|business ventures|0.069
4888657395510674139|22427489.0|22427489.0|2022-09-12 08:29:43.706|medical expenses|0.02
276971377083285594|23347630.0|23347630.0|2022-09-12 11:23:21.954|business ventures|0.001
4888657395510673474|6006368.0|6006368.0|2022-09-12 12:14:35.857|vacations|0.038
4888657395510674088|52783553.0|52783553.0|2022-09-12 14:07:03.011|education|0.013
277252852059996570|30658146.0|30658146.0|2022-09-13 21:36:36.466|investing|0.05
4889220345464095593|74165187.0|74165187.0|2022-09-14 11:15:41.164|medical expenses|0.043
4889220345464094795|64744516.0|64744516.0|2022-09-14 12:04:20.891|business ventures|0.011
4889220345464094854|20450239.0|20450239.0|2022-09-14 13:17:35.276|funerals|0.077
4889220345464094885|43718011.0|43718011.0|2022-09-14 15:10:13.371|debt consolidation|0.031
4889501820440805704|2080599.0|2080599.0|2022-09-15 08:24:59.225|weddings|0.09
4889501820440806432|82621131.0|82621131.0|2022-09-15 13:43:59.944|investing|0.037
277815802013417900|83819925.0|83819925.0|2022-09-15 13:58:43.405|business ventures|0.034
4889501820440806042|32782926.0|32782926.0|2022-09-15 14:27:00.439|debt consolidation|0.093
4889783295417516512|1952224.0|1952224.0|2022-09-15 23:38:18.051|weddings|0.035
278097276990128462|22494493.0|22494493.0|2022-09-16 10:26:37.701|business ventures|0.09
278378751966838809|79151577.0|79151577.0|2022-09-17 11:10:47.105|business ventures|0.092
278378751966839257|21254603.0|21254603.0|2022-09-17 13:03:34.529|investing|0.081
278660226943549593|92092441.0|92092441.0|2022-09-18 00:14:19.631|renovations|0.026
4890346245370938204|80443947.0|80443947.0|2022-09-18 06:22:02.686|business ventures|0.062
4890346245370937413|46000871.0|46000871.0|2022-09-18 10:28:27.037|business ventures|0.071
4890346245370937666|87519648.0|87519648.0|2022-09-18 14:32:37.464|renovations|0.07
4890346245370938224|55264097.0|55264097.0|2022-09-18 18:58:49.73|weddings|0.067
4890346245370938196|26096525.0|26096525.0|2022-09-18 19:59:54.334|investing|0.019
4890346245370938306|1039527.0|1039527.0|2022-09-18 21:34:36.876|business ventures|0.026
4890627720347648443|33060000.0|33060000.0|2022-09-19 06:02:41.302|other|0.048
4890627720347648268|75452812.0|75452812.0|2022-09-19 10:10:11.385|funerals|0.08
4890627720347648741|24666464.0|24666464.0|2022-09-19 10:48:12.795|other|0.006
4890909195324359217|10166084.0|10166084.0|2022-09-20 12:01:28.039|renovations|0.09
4891190670301070151|34914101.0|34914101.0|2022-09-20 23:39:11.184|medical expenses|0.061
4891190670301069633|82478950.0|82478950.0|2022-09-21 08:58:56.813|funerals|0.012
279786126850392440|54876486.0|54876486.0|2022-09-21 23:50:31.291|education|0.047
4891472145277780438|20268776.0|20268776.0|2022-09-22 07:02:34.172|medical expenses|0.023
4891472145277780168|61752333.0|61752333.0|2022-09-22 08:47:49.897|education|0.01
4891472145277780510|96332121.0|96332121.0|2022-09-22 10:28:33.187|renovations|0.053
4891472145277780687|73222970.0|73222970.0|2022-09-22 20:49:50.645|other|0.002
4891753620254491403|30095345.0|30095345.0|2022-09-22 22:25:15.847|medical expenses|0.03
280067601827103227|10301687.0|10301687.0|2022-09-23 07:34:32.374|major purchases|0.069
4891753620254491105|24537790.0|24537790.0|2022-09-23 09:03:11.476|education|0.058
4891753620254490662|20616363.0|20616363.0|2022-09-23 10:17:03.788|weddings|0.031
4891753620254491522|24902872.0|24902872.0|2022-09-23 20:20:29.879|business ventures|0.011
4892035095231201605|39603793.0|39603793.0|2022-09-23 22:17:28.758|funerals|0.036
280349076803813725|97335867.0|97335867.0|2022-09-23 23:04:46.246|medical expenses|0.027
4892035095231201626|25506087.0|25506087.0|2022-09-23 23:30:21.345|major purchases|0.051
280349076803813429|61331288.0|61331288.0|2022-09-24 12:32:13.863|education|0.022
4892035095231201533|5360608.0|5360608.0|2022-09-24 20:53:53.66|education|0.013
4892598045184622759|75442915.0|75442915.0|2022-09-26 01:39:37.057|major purchases|0.061
4892598045184622954|83833205.0|83833205.0|2022-09-26 01:51:20.455|debt consolidation|0.033
4892598045184622948|56873359.0|56873359.0|2022-09-26 04:30:36.714|investing|0.05
4892598045184623502|80009698.0|80009698.0|2022-09-26 10:05:56.181|business ventures|0.044
280912026757234921|17376615.0|17376615.0|2022-09-26 12:44:27.28|business ventures|0.033
4892598045184622620|1468307.0|1468307.0|2022-09-26 13:14:42.229|renovations|0.058
4892598045184622756|9276016.0|9276016.0|2022-09-26 21:14:33.269|funerals|0.089
4892879520161333789|36488844.0|36488844.0|2022-09-26 23:40:24.905|major purchases|0.023
4892879520161333469|73148449.0|73148449.0|2022-09-27 01:26:52.7|weddings|0.004
4892879520161334217|56588743.0|56588743.0|2022-09-27 04:47:24.041|investing|0.086
281193501733945687|45518381.0|45518381.0|2022-09-27 06:19:35.881|business ventures|0.014
4892879520161333455|80508443.0|80508443.0|2022-09-27 12:09:37.553|education|0.031
281193501733945864|76786101.0|76786101.0|2022-09-27 13:33:44.707|funerals|0.064
4892879520161334291|71872146.0|71872146.0|2022-09-27 17:24:04.601|vacations|0.045
4892879520161333384|48137725.0|48137725.0|2022-09-27 20:26:23.02|major purchases|0.079
4893160995138044781|25409458.0|25409458.0|2022-09-27 22:16:44.241|medical expenses|0.088
4893160995138044185|79782407.0|79782407.0|2022-09-28 00:10:08.839|funerals|0.042
281474976710656513|56012138.0|56012138.0|2022-09-28 02:26:38.148|weddings|0.033
4893160995138043905|91922990.0|91922990.0|2022-09-28 05:11:23.014|funerals|0.02
4893442470114754845|9952933.0|9952933.0|2022-09-29 05:35:34.251|business ventures|0.092
4893442470114755319|33056290.0|33056290.0|2022-09-29 06:28:04.549|weddings|0.038
281756451687367024|90383544.0|90383544.0|2022-09-29 14:18:18.319|other|0.057
282037926664077689|3466334.0|3466334.0|2022-09-30 05:20:15.362|other|0.052
4893723945091465300|48744758.0|48744758.0|2022-09-30 11:25:42.907|debt consolidation|0.089
4893723945091465401|7533130.0|7533130.0|2022-09-30 17:45:01.451|weddings|0.044
4893723945091466134|70064447.0|70064447.0|2022-09-30 19:38:02.789|vacations|0.05
282319401640788432|80732191.0|80732191.0|2022-10-01 00:38:57.64|major purchases|0.01
4894005420068176276|89706659.0|89706659.0|2022-10-01 05:35:11.99|renovations|0.098
282319401640788110|40195257.0|40195257.0|2022-10-01 16:11:29.708|education|0.086
282600876617498823|50388205.0|50388205.0|2022-10-01 22:30:25.86|weddings|0.038
282600876617499120|73439409.0|73439409.0|2022-10-02 01:47:54.453|weddings|0.083
4894286895044887023|56118790.0|56118790.0|2022-10-02 05:54:43.425|renovations|0.034
4894286895044886637|9157100.0|9157100.0|2022-10-02 12:05:37.569|medical expenses|0.051
4894286895044887054|39962674.0|39962674.0|2022-10-02 17:17:05.484|other|0.008
282600876617499036|20241574.0|20241574.0|2022-10-02 19:13:47.328|renovations|0.097
4894568370021598080|19606059.0|19606059.0|2022-10-03 16:11:10.353|weddings|0.043
4894568370021597425|23500419.0|23500419.0|2022-10-03 16:59:32.731|major purchases|0.03
282882351594209705|9276409.0|9276409.0|2022-10-03 17:56:08.68|renovations|0.09
4894849844998308568|79717420.0|79717420.0|2022-10-04 08:51:26.065|debt consolidation|0.049
4894849844998307999|77617186.0|77617186.0|2022-10-04 15:08:13.316|other|0.027
4895131319975018963|7145470.0|7145470.0|2022-10-05 00:16:59.656|weddings|0.002
283445301547630826|16112125.0|16112125.0|2022-10-05 03:33:04.965|medical expenses|0.035
4895131319975019523|30736034.0|30736034.0|2022-10-05 17:10:28.772|renovations|0.042
4895131319975019009|56012138.0|56012138.0|2022-10-05 22:02:35.947|weddings|0.033
284008251501052106|13061702.0|13061702.0|2022-10-07 01:50:06.753|renovations|0.012
4895694269928440673|73399826.0|73399826.0|2022-10-07 11:48:16.193|weddings|0.072
4895694269928440834|35283776.0|35283776.0|2022-10-07 14:12:27.186|education|0.02
4895694269928440683|40900095.0|40900095.0|2022-10-07 15:03:56.66|medical expenses|0.058
4895694269928439986|46281195.0|46281195.0|2022-10-07 18:23:08.826|medical expenses|0.071
4895694269928440481|1910553.0|1910553.0|2022-10-07 19:12:22.883|renovations|0.015
284289726477762967|76629865.0|76629865.0|2022-10-08 02:50:52.82|education|0.061
284289726477762646|78005196.0|78005196.0|2022-10-08 02:59:02.995|renovations|0.064
4895975744905151489|15704602.0|15704602.0|2022-10-08 05:23:58.089|education|0.024
4895975744905151062|1491783.0|1491783.0|2022-10-08 13:06:14.195|medical expenses|0.098
284289726477762677|54446060.0|54446060.0|2022-10-08 15:26:36.717|medical expenses|0.096
4896257219881862046|69505422.0|69505422.0|2022-10-09 14:25:24.678|weddings|0.099
4896257219881862027|79536785.0|79536785.0|2022-10-09 17:36:08.468|weddings|0.068
284571201454473609|53636539.0|53636539.0|2022-10-09 19:59:51.274|medical expenses|0.044
284852676431184113|23500419.0|23500419.0|2022-10-10 00:55:04|major purchases|0.03
4896538694858572034|17300373.0|17300373.0|2022-10-10 06:47:16.316|medical expenses|0.064
284852676431184257|40898290.0|40898290.0|2022-10-10 18:11:20.115|weddings|0.085
4896820169835283477|86693271.0|86693271.0|2022-10-11 15:04:51.947|investing|0.036
4896820169835283190|45533793.0|45533793.0|2022-10-11 16:49:56.102|other|0.017
4897101644811993552|80732191.0|80732191.0|2022-10-12 10:59:21.872|major purchases|0.01
4897664594765414596|2840885.0|2840885.0|2022-10-13 23:41:06.683|major purchases|0.084
285978576338026742|89688203.0|89688203.0|2022-10-14 04:33:29.258|vacations|0.062
4897664594765414834|39443046.0|39443046.0|2022-10-14 04:45:34.336|other|0.04
4897664594765415374|42998629.0|42998629.0|2022-10-14 06:05:18.323|vacations|0.064
4897664594765415471|46095615.0|46095615.0|2022-10-14 06:29:14.256|major purchases|0.067
4897664594765414739|34036448.0|34036448.0|2022-10-14 12:48:57.743|education|0.059
4897664594765414447|28431163.0|28431163.0|2022-10-14 14:34:43.402|business ventures|0.021
4897664594765415058|40478041.0|40478041.0|2022-10-14 16:11:54.437|major purchases|0.003
4897664594765415356|19771160.0|19771160.0|2022-10-14 16:52:09.392|vacations|0.053
4897664594765415120|20270796.0|20270796.0|2022-10-14 17:18:05.007|weddings|0.085
4897946069742125844|61590901.0|61590901.0|2022-10-15 02:18:41.946|funerals|0.091
286541526291448174|57522744.0|57522744.0|2022-10-16 06:12:06.901|renovations|0.038
286541526291447829|42447940.0|42447940.0|2022-10-16 08:57:50.833|major purchases|0.058
4898227544718835900|92876781.0|92876781.0|2022-10-16 14:24:40.754|education|0.011
4898227544718835718|88059011.0|88059011.0|2022-10-16 17:41:22.075|renovations|0.065
286823001268158652|92876781.0|92876781.0|2022-10-17 00:13:15.119|education|0.011
4898509019695547200|20195585.0|20195585.0|2022-10-17 10:19:18.802|major purchases|0.03
4898509019695547198|78587357.0|78587357.0|2022-10-17 17:41:42.365|medical expenses|0.077
4898790494672258093|80898001.0|80898001.0|2022-10-18 07:36:51.06|weddings|0.09
4898790494672257118|62086298.0|62086298.0|2022-10-18 20:01:03.476|vacations|0.027
4899071969648967742|24963308.0|24963308.0|2022-10-19 14:01:23.252|vacations|0.064
287667426198290862|13313864.0|13313864.0|2022-10-20 01:17:11.77|education|0.05
4899634919602389363|62296130.0|62296130.0|2022-10-20 22:53:12.275|education|0.026
4899634919602389328|9990515.0|9990515.0|2022-10-21 06:24:11.597|investing|0.005
4899634919602390060|94377812.0|94377812.0|2022-10-21 13:19:41.344|investing|0.026
4899634919602389194|13061702.0|13061702.0|2022-10-21 19:13:17.453|renovations|0.012
4899916394579100334|35735472.0|35735472.0|2022-10-22 00:36:48.774|renovations|0.052
288230376151711787|16015933.0|16015933.0|2022-10-22 13:55:35.855|renovations|0.093
4899916394579100247|21558765.0|21558765.0|2022-10-22 17:16:18.437|other|0.079
288230376151711953|18902798.0|18902798.0|2022-10-22 18:43:59.448|education|0.066
4899916394579100122|72928782.0|72928782.0|2022-10-22 20:47:32.747|other|0.099
288511851128422498|78286008.0|78286008.0|2022-10-22 23:02:24.319|major purchases|0.083
4900197869555810412|561708.0|561708.0|2022-10-23 14:14:49.273|other|0.023
4900197869555811307|78978562.0|78978562.0|2022-10-23 16:45:38.801|weddings|0.076
4900197869555811223|58376891.0|58376891.0|2022-10-23 20:16:42.809|vacations|0.029
4900479344532521317|57952572.0|57952572.0|2022-10-23 23:32:15.097|vacations|0.024
4900479344532521433|21254603.0|21254603.0|2022-10-24 00:46:54.886|investing|0.081
4900479344532522030|65485508.0|65485508.0|2022-10-24 01:18:48.454|medical expenses|0.074
4900479344532521588|21887244.0|21887244.0|2022-10-24 05:59:52.821|funerals|0.003
4900479344532521123|45505058.0|45505058.0|2022-10-24 11:01:26.714|major purchases|0.071
288793326105133234|46281195.0|46281195.0|2022-10-24 17:21:47.163|medical expenses|0.071
4900479344532521557|15345297.0|15345297.0|2022-10-24 20:55:53.402|weddings|0.035
289074801081844006|91949921.0|91949921.0|2022-10-24 23:59:47.547|education|0.076
4900760819509232602|87359919.0|87359919.0|2022-10-25 03:20:34.637|funerals|0.012
289074801081844198|69698254.0|69698254.0|2022-10-25 11:49:01.477|major purchases|0.075
4901042294485942292|54694894.0|54694894.0|2022-10-26 18:29:32.101|weddings|0.096
289637751035265457|43141014.0|43141014.0|2022-10-27 03:29:26.802|major purchases|0.049
289637751035265461|80149810.0|80149810.0|2022-10-27 09:19:05.824|major purchases|0.075
4901323769462652996|45882219.0|45882219.0|2022-10-27 15:33:57.823|vacations|0.085
289637751035265236|84822933.0|84822933.0|2022-10-27 16:53:55.568|business ventures|0.001
4901323769462653277|97335867.0|97335867.0|2022-10-27 17:08:34.046|medical expenses|0.027
4901323769462652935|665546.0|665546.0|2022-10-27 21:29:41.306|medical expenses|0.072
4901605244439364266|47226851.0|47226851.0|2022-10-27 23:21:41.924|renovations|0.023
289919226011976156|18535616.0|18535616.0|2022-10-27 23:59:53.647|renovations|0.052
4901605244439363781|28609044.0|28609044.0|2022-10-28 02:02:29.522|investing|0.077
4901605244439364425|22199293.0|22199293.0|2022-10-28 02:20:12.633|debt consolidation|0.096
290200700988686722|55436273.0|55436273.0|2022-10-28 23:40:01.373|medical expenses|0.031
4901886719416075064|67064631.0|67064631.0|2022-10-29 08:05:34.974|business ventures|0.05
4901886719416075248|77226804.0|77226804.0|2022-10-29 10:44:00.929|debt consolidation|0.008
4901886719416074709|61060024.0|61060024.0|2022-10-29 14:30:52.964|weddings|0.055
290200700988686558|85626240.0|85626240.0|2022-10-29 17:43:28.984|vacations|0.065
4901886719416074414|31815473.0|31815473.0|2022-10-29 20:17:48.925|medical expenses|0.05
290482175965396996|96311923.0|96311923.0|2022-10-29 23:30:47.87|renovations|0.064
4902168194392784905|36515054.0|36515054.0|2022-10-30 00:03:22.482|vacations|0.035
4902168194392785727|3240612.0|3240612.0|2022-10-30 09:26:05.547|vacations|0.078
290482175965397433|42280589.0|42280589.0|2022-10-30 16:41:37.287|major purchases|0.038
4902168194392785138|5780671.0|5780671.0|2022-10-30 17:16:23.554|investing|0.05
4902168194392785046|99466283.0|99466283.0|2022-10-30 17:52:40.227|other|0.059
4902168194392785548|73871188.0|73871188.0|2022-10-30 19:02:47.946|debt consolidation|0.048
4902168194392784904|84591291.0|84591291.0|2022-10-30 20:35:44.451|other|0.06
4902168194392785800|86002930.0|86002930.0|2022-10-30 21:12:44.783|business ventures|0.019
4902449669369496615|97447726.0|97447726.0|2022-10-30 22:53:52.852|vacations|0.091
4902449669369496224|29662622.0|29662622.0|2022-10-31 00:35:12.217|vacations|0.059
4902449669369496296|69710995.0|69710995.0|2022-10-31 02:06:42.776|debt consolidation|0.016
4902449669369495929|3466334.0|3466334.0|2022-10-31 09:28:22.13|other|0.052
4902449669369496138|72446522.0|72446522.0|2022-10-31 13:51:06.416|debt consolidation|0.028
4902731144346206846|90589194.0|90589194.0|2022-11-01 05:05:59.858|vacations|0.07
291045125918818691|37981487.0|37981487.0|2022-11-01 07:46:15.709|debt consolidation|0.002
4902731144346206441|17376615.0|17376615.0|2022-11-01 09:51:38.133|business ventures|0.033
4902731144346206481|72764709.0|72764709.0|2022-11-01 10:18:10.521|vacations|0.049
4902731144346206614|56799549.0|56799549.0|2022-11-01 10:52:17.866|other|0.05
4902731144346206418|1495870.0|1495870.0|2022-11-01 15:19:46.207|debt consolidation|0.031
291045125918818502|41144884.0|41144884.0|2022-11-01 22:14:04.378|vacations|0.016
4903012619322917797|80683869.0|80683869.0|2022-11-02 01:39:24.828|education|0.08
4903012619322917689|8131174.0|8131174.0|2022-11-02 06:32:52.663|other|0.029
4903012619322917265|17782377.0|17782377.0|2022-11-02 14:26:58.322|investing|0.078
4903012619322917913|47875711.0|47875711.0|2022-11-02 18:27:50.443|business ventures|0.059
4903294094299627775|81497052.0|81497052.0|2022-11-03 04:35:45.995|investing|0.076
4903294094299628078|4267721.0|4267721.0|2022-11-03 05:03:15.327|debt consolidation|0.012
291608075872240038|975777.0|975777.0|2022-11-03 11:38:34.647|funerals|0.007
4903294094299628194|70685142.0|70685142.0|2022-11-03 13:52:19.425|debt consolidation|0.08
4903294094299628276|57206721.0|57206721.0|2022-11-03 22:23:46.002|debt consolidation|0.082
4903575569276338696|76786101.0|76786101.0|2022-11-03 23:04:05.114|funerals|0.064
4903575569276338929|72729878.0|72729878.0|2022-11-04 04:41:02.267|business ventures|0.095
4903575569276338363|19585303.0|19585303.0|2022-11-04 11:10:55.309|other|0.093
4903857044253049708|35329720.0|35329720.0|2022-11-05 12:19:52.809|weddings|0.04
4903857044253049170|78813697.0|78813697.0|2022-11-05 16:56:21.902|funerals|0.016
4903857044253048908|79791875.0|79791875.0|2022-11-05 20:57:47.535|debt consolidation|0.015
4904138519229759825|73724834.0|73724834.0|2022-11-05 22:56:44.694|medical expenses|0.042
4904138519229759644|80502401.0|80502401.0|2022-11-06 01:01:18.424|major purchases|0.023
4904138519229759866|25934212.0|25934212.0|2022-11-06 06:06:01.543|medical expenses|0.099
4904138519229760220|91247404.0|91247404.0|2022-11-06 07:40:15.026|vacations|0.008
292452500802371887|77307613.0|77307613.0|2022-11-06 17:36:31.005|debt consolidation|0.016
4904419994206471056|22398059.0|22398059.0|2022-11-07 00:45:08.903|major purchases|0.05
4904419994206470798|80240137.0|80240137.0|2022-11-07 01:18:40.555|weddings|0.064
292733975779082450|1495870.0|1495870.0|2022-11-07 02:22:47.888|debt consolidation|0.031
4904419994206470740|62586957.0|62586957.0|2022-11-07 02:56:46.707|major purchases|0.083
292733975779082517|45762133.0|45762133.0|2022-11-07 07:45:48.784|renovations|0.082
4904419994206470240|69445371.0|69445371.0|2022-11-07 07:58:49.857|investing|0.065
292733975779082749|70638118.0|70638118.0|2022-11-07 14:20:03.041|medical expenses|0.07
292733975779082505|8932425.0|8932425.0|2022-11-07 20:45:24.615|medical expenses|0.031
293015450755793037|30643393.0|30643393.0|2022-11-08 05:45:09.836|medical expenses|0.06
293015450755792983|22107828.0|22107828.0|2022-11-08 09:43:35.903|medical expenses|0.081
293015450755793279|68423976.0|68423976.0|2022-11-08 15:02:28.714|investing|0.001
4904701469183181400|82182781.0|82182781.0|2022-11-08 18:26:27.561|weddings|0.006
4904701469183181433|57047952.0|57047952.0|2022-11-08 22:43:37.685|business ventures|0.029
4904982944159892004|83097842.0|83097842.0|2022-11-09 00:14:58.367|debt consolidation|0.065
4904982944159892111|28413428.0|28413428.0|2022-11-09 13:49:15.253|renovations|0.064
4904982944159891631|86209892.0|86209892.0|2022-11-09 19:01:24.433|weddings|0.069
4904982944159892015|18917532.0|18917532.0|2022-11-09 19:45:12.54|funerals|0.065
293296925732503765|47160370.0|47160370.0|2022-11-09 21:07:36.822|weddings|0.009
4905264419136603049|29769791.0|29769791.0|2022-11-10 03:12:20.51|investing|0.014
293578400709214230|946731.0|946731.0|2022-11-10 09:23:40.837|major purchases|0.072
4905264419136603062|85961428.0|85961428.0|2022-11-10 15:27:28.334|vacations|0.002
4905264419136602335|74053489.0|74053489.0|2022-11-10 18:05:58.752|major purchases|0.06
293578400709214237|733225.0|733225.0|2022-11-10 18:15:14.78|renovations|0.046
293578400709214351|2341061.0|2341061.0|2022-11-10 19:05:20.067|education|0.079
4905545894113313832|54564432.0|54564432.0|2022-11-11 00:49:27.423|debt consolidation|0.079
4905545894113313088|58742672.0|58742672.0|2022-11-11 09:31:20.161|education|0.079
293859875685925293|68812221.0|68812221.0|2022-11-11 12:44:37.725|medical expenses|0.061
4905545894113313084|70938646.0|70938646.0|2022-11-11 17:05:40.262|education|0.078
293859875685925139|60482173.0|60482173.0|2022-11-11 17:47:56.164|weddings|0.008
4905545894113313270|32207296.0|32207296.0|2022-11-11 20:13:02.348|education|0.086
4905545894113312800|17329085.0|17329085.0|2022-11-11 22:37:00.388|vacations|0.075
294141350662635707|19585303.0|19585303.0|2022-11-12 01:36:12.755|other|0.093
4905827369090023968|53358764.0|53358764.0|2022-11-12 02:59:30.621|vacations|0.077
4905827369090023751|40623578.0|40623578.0|2022-11-12 06:40:45.364|business ventures|0.058
294141350662635689|17526638.0|17526638.0|2022-11-12 10:03:36.058|medical expenses|0.094
4905827369090024349|37236421.0|37236421.0|2022-11-12 16:04:17.179|weddings|0.059
4905827369090023948|75407586.0|75407586.0|2022-11-12 18:38:07.826|vacations|0.026
4906108844066735014|13067206.0|13067206.0|2022-11-13 00:17:44.156|weddings|0.089
4906108844066734285|38246963.0|38246963.0|2022-11-13 04:14:46.658|major purchases|0.079
4906108844066734085|10516446.0|10516446.0|2022-11-13 13:08:23.65|business ventures|0.015
294422825639346450|14087331.0|14087331.0|2022-11-13 20:29:31.296|medical expenses|0.089
4906390319043445099|61073504.0|61073504.0|2022-11-14 03:12:27.076|other|0.035
294704300616057055|74053489.0|74053489.0|2022-11-14 08:22:18.484|major purchases|0.06
4906390319043445426|81291701.0|81291701.0|2022-11-14 16:56:01.108|business ventures|0.077
